CustomerID,I,Iu,Imax,Ep,Eb,Stot,Smax,Savg,NSess,Country,Fav_weekday,Fav_month,K_2,DBS15
12936.0,479,56,394,5.760975803905794,1.1700333844140454,911.9000000000003,748.4600000000003,303.96666666666675,60,United Kingdom,Thursday,November,1,-1
16236.0,182,19,182,4.247927513443588,0.0,416.29999999999984,416.29999999999984,416.29999999999984,19,United Kingdom,Thursday,September,0,0
16669.0,752,128,381,6.955154189278206,1.0531536693571657,1102.1799999999994,615.6899999999998,367.39333333333326,141,United Kingdom,Thursday,November,1,-1
17603.0,72,10,72,3.3219280948873617,0.0,144.72,144.72,144.72,10,United Kingdom,Thursday,September,0,0
15398.0,763,57,388,5.757854445516401,1.0,1283.63,648.78,641.8149999999998,70,United Kingdom,Thursday,November,1,-1
12906.0,616,39,322,5.271928094887364,1.647584679824574,1108.0200000000002,483.28000000000014,221.60400000000004,40,United Kingdom,Monday,November,1,-1
17079.0,24,2,24,1.0,0.0,118.8,118.8,118.8,2,United Kingdom,Thursday,September,0,0
17163.0,66,3,40,1.521928094887362,0.9709505944546686,293.1,170.0,146.55,5,United Kingdom,Friday,November,0,0
12952.0,530,51,296,5.572362859939173,1.687735463704824,1058.26,519.0600000000002,264.565,63,United Kingdom,Thursday,April,1,0
14113.0,377,23,159,4.458591205867173,1.5012404120907163,593.52,316.34,197.84,27,United Kingdom,Sunday,June,0,0
12579.0,270,23,270,4.523561956057013,0.0,317.42,317.42,317.42,23,France,Thursday,September,0,0
13279.0,73,9,73,3.169925001442312,0.0,137.75,137.75,137.75,9,United Kingdom,Thursday,September,0,0
12425.0,324,30,324,4.906890595608519,0.0,538.1400000000001,538.1400000000001,538.1400000000001,30,Portugal,Thursday,September,0,0
16715.0,234,13,234,3.7004397181410926,0.0,99.4,99.4,99.4,13,United Kingdom,Thursday,September,0,0
13519.0,19,6,19,2.5849625007211556,0.0,78.95000000000002,78.95000000000002,78.95000000000002,6,United Kingdom,Thursday,September,0,0
12546.0,512,54,358,5.691565637785633,0.9333572600179804,949.5800000000003,620.7800000000002,474.79000000000013,63,Spain,Friday,October,1,-1
15744.0,24,1,24,0.0,0.0,6.959999999999999,6.959999999999999,6.959999999999999,1,United Kingdom,Friday,September,0,1
13127.0,127,15,127,3.9068905956085183,0.0,259.17,259.17,259.17,15,United Kingdom,Friday,September,0,0
15714.0,178,29,112,4.857980995127571,0.6631968402398287,254.52999999999992,132.48000000000002,127.265,29,United Kingdom,Friday,November,0,0
17480.0,338,29,338,4.857980995127571,0.0,511.82,511.82,511.82,29,United Kingdom,Friday,September,0,0
15763.0,229,36,169,5.142664355548852,0.967788462826768,602.87,338.7899999999999,301.43499999999995,38,United Kingdom,Friday,August,0,0
15075.0,274,21,274,4.39231742277876,0.0,496.7799999999999,496.7799999999999,496.7799999999999,21,United Kingdom,Friday,September,0,0
16978.0,160,35,160,5.129283016944964,0.0,294.43,294.43,294.43,35,United Kingdom,Friday,September,0,0
14014.0,512,27,512,4.754887502163472,0.0,304.42,304.42,304.42,27,United Kingdom,Friday,September,0,-1
13336.0,508,48,508,5.5849625007211605,0.0,752.8000000000002,752.8000000000002,752.8000000000002,48,United Kingdom,Friday,September,1,2
14652.0,51,27,51,4.754887502163472,0.0,94.28000000000002,94.28000000000002,94.28000000000002,27,United Kingdom,Friday,September,0,0
15807.0,418,45,376,5.491853096329672,0.5665095065529053,798.1000000000001,595.8,399.05,45,United Kingdom,Friday,October,1,-1
15762.0,241,31,137,4.954196310386877,0.9992492479956564,482.95,268.44,241.475,31,United Kingdom,Friday,May,0,0
15475.0,315,28,315,4.807354922057602,0.0,406.30999999999983,406.30999999999983,406.30999999999983,28,United Kingdom,Friday,September,0,0
16485.0,227,37,227,5.19529593449622,0.0,279.35,279.35,279.35,38,United Kingdom,Friday,September,0,0
12488.0,472,41,263,5.299269702741468,1.4048921852331595,952.16,445.41,317.38666666666666,47,France,Monday,November,1,0
13083.0,180,13,140,3.640223928941851,0.7219280948873623,235.8,158.44,117.9,15,United Kingdom,Sunday,May,0,0
16169.0,1052,62,362,5.879506460812014,1.9381355396762627,1651.82,567.3000000000002,412.955,76,United Kingdom,Monday,January,1,-1
17506.0,139,14,139,3.8073549220576055,0.0,302.2,302.2,302.2,14,United Kingdom,Sunday,September,0,0
16480.0,315,41,315,5.333241498888143,0.0,416.57,416.57,416.57,43,United Kingdom,Sunday,September,0,0
17006.0,264,33,94,4.903055907333276,1.8573512744375849,703.9300000000002,232.06,175.98250000000004,40,United Kingdom,Monday,August,0,0
17498.0,202,15,202,3.9068905956085183,0.0,235.74,235.74,235.74,15,United Kingdom,Sunday,September,0,0
17131.0,896,70,398,5.9783335811852565,1.735451252694725,1839.120000000001,873.63,459.78,116,United Kingdom,Sunday,April,1,-1
13536.0,1035,78,272,6.071166024461924,2.6426473043697225,2451.61,535.87,350.23,142,United Kingdom,Friday,April,1,-1
17154.0,346,21,346,4.39231742277876,0.0,299.1,299.1,299.1,21,United Kingdom,Sunday,September,0,0
15429.0,292,72,224,6.136916410824775,0.9852281360342516,321.67999999999984,195.79,160.84,77,United Kingdom,Sunday,November,0,0
16594.0,58,47,58,5.554588851677639,0.0,123.44000000000004,123.44000000000004,123.44000000000004,47,United Kingdom,Sunday,September,0,0
14757.0,158,18,158,4.169925001442313,0.0,395.5,395.5,395.5,18,United Kingdom,Sunday,September,0,0
16198.0,117,11,117,3.459431618637298,0.0,286.281,286.281,286.281,11,United Kingdom,Sunday,September,0,0
13670.0,280,24,280,4.584962500721156,0.0,333.2000000000002,333.2000000000002,333.2000000000002,24,United Kingdom,Sunday,September,0,0
18066.0,108,10,108,3.3219280948873617,0.0,318.0,318.0,318.0,10,United Kingdom,Sunday,September,0,0
14806.0,47,4,47,2.0,0.0,66.0,66.0,66.0,4,United Kingdom,Sunday,September,0,0
12783.0,532,60,174,5.889680181354616,1.9579925330172383,1011.3000000000003,327.94000000000005,252.825,62,Portugal,Friday,July,1,0
13429.0,921,45,320,5.387537511266055,1.9299111709758696,816.6899999999998,295.0800000000001,204.17250000000004,56,United Kingdom,Friday,November,1,-1
15154.0,78,56,78,5.766802911333373,0.0,153.28000000000003,153.28000000000003,153.28000000000003,61,United Kingdom,Sunday,September,0,0
13390.0,116,10,116,3.3219280948873617,0.0,304.68,304.68,304.68,10,United Kingdom,Monday,September,0,0
12925.0,489,38,255,5.211210541203447,0.9995708393473224,636.1299999999999,339.31,318.06499999999994,41,United Kingdom,Monday,May,0,0
13927.0,214,21,214,4.39231742277876,0.0,348.99,348.99,348.99,21,United Kingdom,Monday,September,0,0
18205.0,180,23,110,4.483856189774722,0.9895875212220556,408.86000000000007,238.2,204.43,25,United Kingdom,Friday,March,0,0
14908.0,86,6,86,2.5849625007211556,0.0,135.3,135.3,135.3,6,United Kingdom,Monday,September,0,0
13639.0,572,37,572,5.209453365628955,0.0,646.3399999999998,646.3399999999998,646.3399999999998,37,United Kingdom,Monday,September,1,2
15958.0,31,5,31,2.3219280948873617,0.0,87.85,87.85,87.85,5,United Kingdom,Monday,September,0,0
15492.0,421,26,313,4.651084443403434,0.7355085815538398,504.74,346.94,252.37,29,United Kingdom,Friday,November,0,0
15243.0,185,22,185,4.459431618637295,0.0,316.68,316.68,316.68,22,United Kingdom,Monday,September,0,0
15344.0,81,12,78,3.584962500721156,0.41381685030363374,187.79,169.04,93.895,12,United Kingdom,Monday,July,0,0
13866.0,57,7,57,2.8073549220576046,0.0,145.67,145.67,145.67,7,United Kingdom,Monday,September,0,0
14473.0,40,4,40,2.0,0.0,95.28,95.28,95.28,4,United Kingdom,Monday,September,0,0
12612.0,224,17,224,4.08746284125034,0.0,654.0000000000001,654.0000000000001,654.0000000000001,17,Germany,Monday,September,0,-1
16999.0,192,19,139,4.201841232302568,0.7918583525674836,289.92,229.93000000000004,144.96,21,United Kingdom,Monday,November,0,0
13514.0,40,4,40,2.0,0.0,152.20000000000005,152.20000000000005,152.20000000000005,4,United Kingdom,Tuesday,September,0,0
13314.0,481,45,282,5.480083695187446,1.3497042626097349,520.01,293.34,173.33666666666667,46,United Kingdom,Friday,August,0,0
17805.0,70,7,70,2.8073549220576046,0.0,211.83,211.83,211.83,7,United Kingdom,Tuesday,September,0,0
18278.0,66,9,66,3.169925001442312,0.0,173.89999999999995,173.89999999999995,173.89999999999995,9,United Kingdom,Tuesday,September,0,0
16181.0,104,10,104,3.3219280948873617,0.0,163.94000000000003,163.94000000000003,163.94000000000003,10,United Kingdom,Tuesday,September,0,0
15568.0,459,26,180,4.569786111997416,1.5748860809654999,724.3899999999996,335.7700000000001,241.46333333333337,52,United Kingdom,Tuesday,July,0,0
16354.0,146,36,140,5.1553993115749,0.1792560669283215,361.4,331.7,180.7,37,United Kingdom,Sunday,July,0,-1
14412.0,578,37,470,5.209453365628955,0.8779620013943912,562.3300000000003,376.85000000000014,281.165,37,United Kingdom,Friday,October,1,-1
16119.0,204,13,136,3.640223928941852,0.9182958340544896,363.96,250.08,181.98,15,United Kingdom,Wednesday,January,0,0
14109.0,56,4,56,2.0,0.0,80.2,80.2,80.2,4,United Kingdom,Wednesday,September,0,0
16157.0,137,11,66,3.3248629576173574,1.5306189948485172,369.9500000000001,188.58000000000004,123.31666666666668,14,United Kingdom,Thursday,November,0,0
15348.0,84,9,84,3.169925001442312,0.0,158.03999999999996,158.03999999999996,158.03999999999996,9,United Kingdom,Wednesday,September,0,0
16182.0,40,4,40,2.0,0.0,72.8,72.8,72.8,4,United Kingdom,Wednesday,September,0,0
16281.0,62,4,62,2.0,0.0,121.5,121.5,121.5,4,United Kingdom,Wednesday,September,0,0
14434.0,176,2,44,1.0,2.5,964.8,241.2,160.8,8,United Kingdom,Friday,February,0,-1
13061.0,101,8,101,3.0,0.0,200.31,200.31,200.31,8,United Kingdom,Wednesday,September,0,0
17513.0,58,3,58,1.584962500721156,0.0,140.39999999999998,140.39999999999998,140.39999999999998,3,United Kingdom,Wednesday,September,0,0
16909.0,176,12,176,3.584962500721156,0.0,198.72000000000003,198.72000000000003,198.72000000000003,12,United Kingdom,Wednesday,September,0,0
16650.0,274,21,274,4.39231742277876,0.0,430.38,430.38,430.38,21,United Kingdom,Thursday,September,0,0
18192.0,282,36,282,5.1699250014423095,0.0,698.82,698.82,698.82,36,United Kingdom,Thursday,September,1,0
17447.0,443,33,350,5.003258334775643,0.7642045065086203,541.53,372.48,270.765,36,United Kingdom,Sunday,October,0,0
17427.0,34,2,34,1.0,0.0,100.8,100.8,100.8,2,United Kingdom,Thursday,September,0,0
15175.0,338,21,338,4.39231742277876,0.0,212.50000000000009,212.50000000000009,212.50000000000009,21,United Kingdom,Thursday,September,0,0
13960.0,142,11,102,3.4182958340544887,0.9182958340544896,230.22,128.1,115.11,12,United Kingdom,Friday,November,0,0
17528.0,1891,164,483,7.228004754598576,2.697831980467093,2755.0599999999995,644.6099999999998,344.38249999999994,224,United Kingdom,Friday,August,1,-1
16361.0,401,79,205,6.21712113460119,1.8559374435433087,711.36,326.99,177.84000000000003,95,United Kingdom,Sunday,November,1,-1
13886.0,124,14,124,3.8073549220576055,0.0,218.56000000000003,218.56000000000003,218.56000000000003,14,United Kingdom,Thursday,September,0,0
13354.0,494,47,494,5.554588851677639,0.0,684.9100000000002,684.9100000000002,684.9100000000002,47,United Kingdom,Thursday,September,1,2
15050.0,616,55,441,5.740223928941849,0.8996179582144882,982.29,717.5,327.43,60,United Kingdom,Monday,November,1,-1
13503.0,246,16,246,4.0,0.0,192.95,192.95,192.95,16,United Kingdom,Thursday,September,0,0
16653.0,713,56,689,5.789015477886192,0.21639693245126468,1028.4600000000003,933.6600000000003,514.2300000000001,58,United Kingdom,Thursday,November,1,-1
16574.0,366,26,366,4.700439718141092,0.0,409.13999999999976,409.13999999999976,409.13999999999976,26,United Kingdom,Thursday,September,0,0
17306.0,32,2,16,0.9182958340544896,1.584962500721156,109.92,60.0,36.64,3,United Kingdom,Thursday,November,0,-1
13759.0,233,20,213,4.297079327540665,0.2761954276479391,439.5899999999999,340.5899999999998,219.79499999999996,21,United Kingdom,Saturday,June,0,0
12718.0,199,17,199,4.08746284125034,0.0,182.35,182.35,182.35,17,France,Thursday,September,0,0
15949.0,248,12,168,3.5032583347756456,0.9182958340544896,349.59999999999985,237.04,174.79999999999995,18,United Kingdom,Thursday,November,0,0
12703.0,163,20,163,4.3219280948873635,0.0,265.54999999999995,265.54999999999995,265.54999999999995,20,Germany,Thursday,September,0,0
16268.0,521,38,461,5.247927513443589,0.4854607607459134,495.2000000000001,460.75999999999993,247.6,38,United Kingdom,Thursday,September,0,-1
18053.0,300,19,300,4.247927513443588,0.0,283.02,283.02,283.02,19,United Kingdom,Friday,September,0,0
18217.0,347,26,220,4.66449777920046,0.9402859586706308,515.6700000000002,291.49999999999994,257.835,28,United Kingdom,Friday,October,0,0
15565.0,54,5,30,2.3219280948873617,0.9709505944546686,123.66,67.86000000000001,61.83000000000001,5,United Kingdom,Friday,October,0,0
13954.0,136,18,98,4.169925001442313,0.9910760598382222,291.2199999999999,163.66,145.61,18,United Kingdom,Friday,August,0,0
15593.0,60,5,60,2.3219280948873617,0.0,199.8,199.8,199.8,5,United Kingdom,Friday,September,0,0
13095.0,96,5,96,2.3219280948873617,0.0,60.48,60.48,60.48,5,United Kingdom,Friday,September,0,0
15287.0,233,16,176,3.932138039759376,0.7424875695421236,414.69,340.98,207.34500000000003,19,United Kingdom,Friday,November,0,0
13347.0,96,4,96,2.0,0.0,148.79999999999995,148.79999999999995,148.79999999999995,4,United Kingdom,Friday,September,0,0
15185.0,264,14,264,3.8073549220576055,0.0,139.92000000000002,139.92000000000002,139.92000000000002,14,United Kingdom,Friday,September,0,0
16404.0,143,17,143,4.08746284125034,0.0,296.4500000000001,296.4500000000001,296.4500000000001,17,United Kingdom,Friday,September,0,0
16613.0,289,29,289,4.857980995127571,0.0,586.7900000000002,586.7900000000002,586.7900000000002,29,United Kingdom,Friday,September,0,0
16591.0,41,10,41,3.3219280948873617,0.0,213.5,213.5,213.5,10,United Kingdom,Thursday,February,0,0
15774.0,79,20,79,4.3219280948873635,0.0,189.75,189.75,189.75,20,United Kingdom,Thursday,February,0,0
13558.0,334,119,118,6.77832494146609,1.9694926161232176,550.5699999999998,161.49999999999997,137.6425,165,United Kingdom,Saturday,April,1,-1
16930.0,283,44,144,5.403856189774729,1.1914436210393724,292.17000000000013,174.93000000000004,97.39000000000004,50,United Kingdom,Sunday,February,0,0
16533.0,485,103,254,6.5801133535246805,1.5194459987954332,894.4699999999992,473.65,298.1566666666667,163,United Kingdom,Sunday,February,1,-1
18059.0,261,16,107,3.9477027792200894,1.5466316153937778,290.56000000000006,108.18,96.85333333333334,18,United Kingdom,Thursday,March,0,0
14488.0,575,41,575,5.357552004618081,0.0,706.1800000000003,706.1800000000003,706.1800000000003,41,United Kingdom,Thursday,March,1,2
16747.0,354,26,211,4.62015169511603,0.8453509366224365,590.7300000000001,394.00000000000006,295.365,33,United Kingdom,Friday,February,0,0
14333.0,36,9,36,3.169925001442312,0.0,188.2,188.2,188.2,9,United Kingdom,Thursday,March,0,0
17330.0,48,3,28,1.5,0.8112781244591328,273.9,174.9,136.95,4,United Kingdom,Thursday,March,0,0
17321.0,303,84,303,6.3685225277282145,0.0,411.74,411.74,411.74,88,United Kingdom,Thursday,March,1,-1
14815.0,624,51,460,5.6724253419715005,0.7871265862012691,737.22,551.5799999999998,368.61,51,United Kingdom,Friday,March,1,-1
15091.0,342,29,342,4.857980995127571,0.0,446.71,446.71,446.71,29,United Kingdom,Thursday,March,0,0
12931.0,22,2,22,1.0,0.0,15.16,15.16,15.16,2,United Kingdom,Thursday,March,0,0
15088.0,430,42,321,5.3496489125787505,0.828055725379504,825.5200000000002,633.8900000000002,412.76000000000016,46,United Kingdom,Friday,March,1,-1
15930.0,135,19,135,4.247927513443588,0.0,393.63000000000005,393.63000000000005,393.63000000000005,19,United Kingdom,Thursday,March,0,0
16183.0,113,15,113,3.9068905956085183,0.0,338.7100000000001,338.7100000000001,338.7100000000001,15,United Kingdom,Thursday,March,0,0
13297.0,633,46,400,5.4696704873718645,1.4811954314415448,1641.59,1043.9999999999998,410.39749999999987,52,United Kingdom,Saturday,February,1,-1
13801.0,160,18,160,4.169925001442313,0.0,247.1,247.1,247.1,18,United Kingdom,Sunday,April,0,0
17014.0,234,59,126,5.811655672100882,1.356383723686344,484.97999999999985,229.62000000000003,161.66000000000003,68,United Kingdom,Monday,April,0,0
15255.0,487,46,487,5.5235619560570095,0.0,865.3499999999998,865.3499999999998,865.3499999999998,46,United Kingdom,Sunday,April,1,-1
14184.0,105,15,105,3.9068905956085183,0.0,245.59000000000003,245.59000000000003,245.59000000000003,15,United Kingdom,Sunday,April,0,0
13351.0,116,15,116,3.9068905956085183,0.0,323.94,323.94,323.94,15,United Kingdom,Sunday,April,0,0
15739.0,16,3,16,1.584962500721156,0.0,77.6,77.6,77.6,3,United Kingdom,Sunday,April,0,0
12512.0,95,30,91,4.906890595608519,0.35335933502142136,124.23000000000003,108.53000000000004,62.115000000000016,30,Israel,Sunday,April,0,0
17957.0,185,28,185,4.807354922057602,0.0,96.25,96.25,96.25,28,United Kingdom,Sunday,April,0,0
15276.0,57,45,57,5.491853096329672,0.0,95.38,95.38,95.38,45,United Kingdom,Sunday,April,0,0
15127.0,203,15,203,3.9068905956085183,0.0,346.53,346.53,346.53,15,United Kingdom,Tuesday,May,0,0
16106.0,74,6,74,2.5849625007211556,0.0,108.38,108.38,108.38,6,United Kingdom,Tuesday,May,0,0
17666.0,66,4,42,1.9182958340544896,0.9182958340544896,110.58,65.34,55.290000000000006,6,United Kingdom,Sunday,June,0,0
13483.0,160,10,160,3.3219280948873617,0.0,140.34000000000003,140.34000000000003,140.34000000000003,10,United Kingdom,Tuesday,May,0,0
16478.0,146,12,96,3.5465935642949384,0.961236604722876,251.26,156.16000000000003,125.63000000000002,13,United Kingdom,Monday,May,0,0
17382.0,24,1,24,0.0,0.0,50.40000000000001,50.40000000000001,50.40000000000001,1,United Kingdom,Tuesday,May,0,1
16020.0,443,39,248,5.2402182430741915,1.1216659164865312,707.0099999999999,391.8,235.67,43,United Kingdom,Tuesday,May,0,0
17222.0,115,26,115,4.700439718141092,0.0,273.0,273.0,273.0,26,United Kingdom,Tuesday,May,0,0
16160.0,30,3,30,1.584962500721156,0.0,173.09999999999997,173.09999999999997,173.09999999999997,3,United Kingdom,Tuesday,May,0,0
16803.0,245,24,245,4.584962500721156,0.0,332.2999999999999,332.2999999999999,332.2999999999999,24,United Kingdom,Tuesday,May,0,0
13947.0,44,5,44,2.3219280948873617,0.0,90.6,90.6,90.6,5,United Kingdom,Tuesday,May,0,0
16758.0,120,16,120,4.0,0.0,207.86,207.86,207.86,16,United Kingdom,Tuesday,May,0,0
12719.0,351,29,205,4.8125,0.9886994082884974,463.15,267.95,231.575,32,France,Tuesday,April,0,0
17647.0,25,4,25,2.0,0.0,82.11000000000001,82.11000000000001,82.11000000000001,4,United Kingdom,Tuesday,May,0,0
14054.0,62,6,62,2.5849625007211556,0.0,92.46,92.46,92.46,6,United Kingdom,Tuesday,May,0,0
12723.0,389,48,183,5.5025834071610715,1.437436632688363,580.33,315.0800000000001,145.0825,62,France,Sunday,June,0,0
18033.0,44,28,44,4.789015477886192,0.0,71.82,71.82,71.82,29,United Kingdom,Tuesday,May,0,0
13845.0,78,6,78,2.5849625007211556,0.0,157.86,157.86,157.86,6,United Kingdom,Friday,June,0,0
15837.0,179,18,179,4.169925001442313,0.0,300.23,300.23,300.23,18,United Kingdom,Friday,June,0,0
12628.0,403,32,192,4.947702779220088,1.5545851693377997,665.4599999999998,298.64,221.82,36,Germany,Friday,June,0,0
13177.0,91,17,91,4.08746284125034,0.0,282.45,282.45,282.45,17,United Kingdom,Friday,June,0,0
14317.0,240,20,240,4.3219280948873635,0.0,375.58,375.58,375.58,20,United Kingdom,Friday,June,0,0
16295.0,654,54,250,5.701229140841571,1.9851380102064395,967.2600000000003,274.84,241.815,61,United Kingdom,Friday,December,1,0
13602.0,219,22,219,4.459431618637295,0.0,398.64999999999986,398.64999999999986,398.64999999999986,22,United Kingdom,Friday,June,0,0
16895.0,88,54,88,5.713151523938108,0.0,175.11999999999995,175.11999999999995,175.11999999999995,59,United Kingdom,Friday,June,0,0
17295.0,245,46,130,5.441965083260142,1.5464068535835054,400.12,204.08,133.3733333333333,59,United Kingdom,Friday,June,0,0
13504.0,175,19,175,4.247927513443588,0.0,260.48,260.48,260.48,19,United Kingdom,Friday,June,0,0
15264.0,265,23,265,4.523561956057013,0.0,393.74000000000007,393.74000000000007,393.74000000000007,23,United Kingdom,Friday,June,0,0
16432.0,72,5,72,2.3219280948873617,0.0,111.0,111.0,111.0,5,United Kingdom,Friday,June,0,0
14518.0,84,12,84,3.584962500721156,0.0,112.44,112.44,112.44,12,United Kingdom,Friday,June,0,0
13882.0,566,38,186,5.1471914295668535,2.1544327325419035,686.3399999999998,221.1,137.268,45,United Kingdom,Friday,July,0,0
15937.0,73,7,73,2.8073549220576046,0.0,145.35,145.35,145.35,7,United Kingdom,Friday,June,0,0
12923.0,66,27,66,4.754887502163472,0.0,152.92,152.92,152.92,27,United Kingdom,Friday,June,0,0
16454.0,2,1,2,0.0,0.0,5.9,5.9,5.9,1,United Kingdom,Friday,June,0,1
17453.0,216,17,160,4.08746284125034,0.9975025463691152,457.47,341.99999999999994,228.735,17,United Kingdom,Friday,June,0,0
15766.0,166,9,166,3.169925001442312,0.0,273.66,273.66,273.66,9,United Kingdom,Friday,June,0,0
15300.0,288,26,288,4.700439718141092,0.0,454.4399999999998,454.4399999999998,454.4399999999998,26,United Kingdom,Friday,June,0,0
13348.0,136,14,136,3.8073549220576055,0.0,233.76,233.76,233.76,14,United Kingdom,Friday,June,0,0
14592.0,403,128,233,6.9144186023410805,1.5162754495455273,516.2899999999998,262.71,172.09666666666664,154,United Kingdom,Friday,April,1,-1
17030.0,96,9,96,3.169925001442312,0.0,115.95,115.95,115.95,9,United Kingdom,Sunday,July,0,0
12420.0,182,20,182,4.3219280948873635,0.0,380.3,380.3,380.3,20,Cyprus,Sunday,July,0,0
14427.0,156,14,136,3.773557262275185,0.35335933502142136,287.74,246.14,143.87,15,United Kingdom,Sunday,July,0,0
12519.0,168,15,168,3.9068905956085183,0.0,242.84,242.84,242.84,15,Germany,Sunday,July,0,0
13359.0,150,18,150,4.169925001442313,0.0,307.05999999999995,307.05999999999995,307.05999999999995,18,United Kingdom,Sunday,July,0,0
14138.0,600,40,449,5.262692390839621,0.8865408928220899,965.8800000000003,621.7100000000003,482.94000000000017,46,United Kingdom,Friday,August,1,-1
15297.0,290,29,118,4.734512381750773,1.5522524382879264,624.9399999999998,244.68,208.31333333333333,38,United Kingdom,Sunday,July,0,0
13876.0,34,6,34,2.5849625007211556,0.0,98.8,98.8,98.8,6,United Kingdom,Sunday,July,0,0
12740.0,296,24,296,4.584962500721156,0.0,344.79999999999984,344.79999999999984,344.79999999999984,24,France,Sunday,July,0,0
17086.0,1048,64,366,5.904922836729928,2.2600923881761243,1307.8999999999996,351.2400000000002,217.98333333333332,79,United Kingdom,Friday,February,1,-1
13806.0,53,9,53,3.169925001442312,0.0,218.13,218.13,218.13,9,United Kingdom,Sunday,July,0,0
18096.0,550,145,260,7.018476646439918,1.488615253576787,724.5399999999997,327.68999999999994,241.5133333333333,184,United Kingdom,Monday,July,1,-1
13587.0,60,4,60,2.0,0.0,168.0,168.0,168.0,4,United Kingdom,Sunday,July,0,0
12856.0,1012,146,254,6.9605641263080935,2.4954385038651545,1960.0300000000009,500.98999999999984,326.6716666666666,297,United Kingdom,Friday,February,1,-1
13419.0,275,16,275,4.0,0.0,221.05999999999997,221.05999999999997,221.05999999999997,16,United Kingdom,Sunday,July,0,0
16900.0,565,70,491,6.12157810542017,0.3127333763966433,748.9500000000003,703.3300000000003,374.47500000000014,71,United Kingdom,Sunday,July,1,-1
13689.0,12,1,12,0.0,0.0,15.0,15.0,15.0,1,United Kingdom,Sunday,July,0,1
13763.0,72,3,72,1.584962500721156,0.0,308.4000000000001,308.4000000000001,308.4000000000001,3,United Kingdom,Sunday,July,0,-1
13755.0,951,209,229,7.559722813403707,2.460386894671915,1626.6600000000005,408.64999999999986,180.73999999999995,287,United Kingdom,Friday,January,1,-1
16104.0,118,26,118,4.700439718141092,0.0,239.41000000000003,239.41000000000003,239.41000000000003,26,United Kingdom,Saturday,September,0,0
13259.0,123,75,123,6.202514925392294,0.0,249.18000000000006,249.18000000000006,249.18000000000006,79,United Kingdom,Saturday,September,0,0
16248.0,78,7,78,2.8073549220576046,0.0,152.94,152.94,152.94,7,United Kingdom,Saturday,September,0,0
15612.0,51,3,31,1.521928094887362,0.9709505944546686,180.15,110.5,90.075,5,United Kingdom,Friday,March,0,0
15787.0,515,145,271,7.077065247896705,1.5657165802013375,752.5599999999997,376.80000000000007,250.85333333333332,188,United Kingdom,Saturday,November,1,-1
16595.0,333,81,333,6.326846660262595,0.0,341.9600000000002,341.9600000000002,341.9600000000002,83,United Kingdom,Saturday,September,1,-1
13260.0,24,4,24,2.0,0.0,82.32,82.32,82.32,4,United Kingdom,Saturday,September,0,0
15821.0,184,48,97,5.546593564294941,0.9903748364485749,396.86,219.93,198.43,52,United Kingdom,Saturday,October,0,0
18088.0,104,32,104,4.969815782426808,0.0,132.03,132.03,132.03,34,United Kingdom,Saturday,September,0,0
16685.0,338,52,338,5.680813428089392,0.0,227.82,227.82,227.82,54,United Kingdom,Saturday,September,0,-1
13193.0,45,21,45,4.334962500721156,0.0,95.13,95.13,95.13,24,United Kingdom,Saturday,September,0,0
13212.0,285,108,200,6.703600221272955,1.2278825814636227,527.4799999999998,327.20999999999987,175.82666666666668,119,United Kingdom,Saturday,November,1,0
14801.0,172,55,172,5.771640636343324,0.0,180.83999999999992,180.83999999999992,180.83999999999992,56,United Kingdom,Saturday,September,0,0
16380.0,116,15,116,3.9068905956085183,0.0,142.79,142.79,142.79,15,United Kingdom,Saturday,September,0,0
16921.0,153,49,153,5.569702316978281,0.0,145.93,145.93,145.93,54,United Kingdom,Saturday,September,0,0
15193.0,81,11,81,3.459431618637298,0.0,336.9500000000001,336.9500000000001,336.9500000000001,11,United Kingdom,Monday,October,0,0
14027.0,62,6,62,2.5849625007211556,0.0,104.82000000000002,104.82000000000002,104.82000000000002,6,United Kingdom,Monday,October,0,0
16179.0,96,10,96,3.3219280948873617,0.0,177.58,177.58,177.58,10,United Kingdom,Monday,October,0,0
17425.0,367,40,367,5.321928094887364,0.0,655.9699999999996,655.9699999999996,655.9699999999996,40,United Kingdom,Monday,October,1,0
18169.0,57,8,57,3.0,0.0,151.65,151.65,151.65,8,United Kingdom,Monday,October,0,0
18126.0,134,51,134,5.6724253419715005,0.0,192.67000000000007,192.67000000000007,192.67000000000007,51,United Kingdom,Monday,October,0,0
16688.0,686,46,479,5.444611807678959,1.7152610239249322,1000.8800000000003,502.08999999999986,250.22,54,United Kingdom,Friday,August,1,-1
16982.0,182,22,182,4.459431618637295,0.0,384.06,384.06,384.06,22,United Kingdom,Monday,October,0,0
16776.0,253,60,253,5.843568731230684,0.0,356.59,356.59,356.59,70,United Kingdom,Monday,October,0,0
13980.0,102,8,102,3.0,0.0,116.78,116.78,116.78,8,United Kingdom,Monday,October,0,0
13352.0,316,21,316,4.39231742277876,0.0,316.18000000000006,316.18000000000006,316.18000000000006,21,United Kingdom,Monday,October,0,0
15553.0,444,48,444,5.554778283147969,0.0,382.63,382.63,382.63,51,United Kingdom,Monday,October,0,-1
15886.0,34,9,34,3.169925001442312,0.0,104.5,104.5,104.5,9,United Kingdom,Monday,October,0,0
