CustomerID,Country,Fav_weekday,Fav_month
15747.0,United Kingdom,Monday,June
15840.0,United Kingdom,Monday,December
15016.0,United Kingdom,Monday,June
12904.0,United Kingdom,Monday,June
15825.0,United Kingdom,Monday,June
15280.0,United Kingdom,Monday,June
17159.0,United Kingdom,Friday,June
15507.0,United Kingdom,Tuesday,June
18252.0,United Kingdom,Thursday,June
16526.0,United Kingdom,Tuesday,June
17695.0,United Kingdom,Sunday,July
12930.0,United Kingdom,Thursday,June
14960.0,United Kingdom,Tuesday,January
17960.0,United Kingdom,Tuesday,June
15412.0,United Kingdom,Tuesday,June
13849.0,United Kingdom,Wednesday,June
16114.0,United Kingdom,Wednesday,June
13420.0,United Kingdom,Wednesday,July
13780.0,United Kingdom,Saturday,February
17877.0,United Kingdom,Wednesday,June
16247.0,United Kingdom,Wednesday,June
15041.0,United Kingdom,Wednesday,June
12379.0,Belgium,Monday,June
16287.0,United Kingdom,Thursday,June
12919.0,United Kingdom,Monday,August
15130.0,United Kingdom,Thursday,June
12704.0,Finland,Friday,April
17370.0,United Kingdom,Friday,August
17709.0,United Kingdom,Thursday,June
15253.0,United Kingdom,Friday,December
13300.0,United Kingdom,Thursday,June
17759.0,United Kingdom,Thursday,June
12465.0,Belgium,Thursday,June
12412.0,Denmark,Monday,July
12697.0,Sweden,Friday,July
13937.0,United Kingdom,Thursday,June
12615.0,France,Friday,July
15850.0,United Kingdom,Friday,June
15186.0,United Kingdom,Friday,June
14795.0,United Kingdom,Sunday,June
17768.0,United Kingdom,Saturday,January
18112.0,United Kingdom,Sunday,June
12548.0,Spain,Sunday,June
17386.0,United Kingdom,Monday,February
14104.0,United Kingdom,Monday,June
17110.0,United Kingdom,Monday,June
13895.0,United Kingdom,Friday,April
16545.0,United Kingdom,Tuesday,June
14351.0,United Kingdom,Tuesday,June
16824.0,United Kingdom,Thursday,June
17750.0,United Kingdom,Friday,April
16200.0,United Kingdom,Thursday,June
14383.0,United Kingdom,Friday,January
13461.0,United Kingdom,Sunday,January
15537.0,United Kingdom,Wednesday,June
14327.0,United Kingdom,Wednesday,June
17837.0,United Kingdom,Friday,July
17949.0,United Kingdom,Saturday,February
12424.0,Australia,Thursday,June
15578.0,United Kingdom,Thursday,June
15584.0,United Kingdom,Sunday,June
13745.0,United Kingdom,Thursday,June
16498.0,United Kingdom,Friday,January
17891.0,United Kingdom,Thursday,June
17123.0,United Kingdom,Friday,January
16866.0,United Kingdom,Friday,January
13730.0,United Kingdom,Friday,January
16589.0,United Kingdom,Friday,August
12922.0,United Kingdom,Friday,January
16009.0,United Kingdom,Monday,July
14053.0,United Kingdom,Monday,March
17939.0,United Kingdom,Monday,March
17312.0,United Kingdom,Monday,July
13833.0,United Kingdom,Monday,March
17899.0,United Kingdom,Monday,March
17781.0,United Kingdom,Monday,March
15007.0,United Kingdom,Monday,March
17464.0,United Kingdom,Thursday,April
18265.0,United Kingdom,Thursday,April
16344.0,United Kingdom,Thursday,April
13338.0,United Kingdom,Saturday,May
17024.0,United Kingdom,Saturday,January
13414.0,United Kingdom,Friday,July
14034.0,United Kingdom,Saturday,May
18203.0,United Kingdom,Saturday,May
16616.0,United Kingdom,Saturday,May
16338.0,United Kingdom,Saturday,May
17046.0,United Kingdom,Saturday,May
13109.0,United Kingdom,Saturday,May
16829.0,United Kingdom,Tuesday,June
14002.0,United Kingdom,Thursday,July
17045.0,United Kingdom,Thursday,August
12977.0,United Kingdom,Tuesday,June
13291.0,United Kingdom,Thursday,July
13583.0,United Kingdom,Thursday,July
16929.0,United Kingdom,Friday,April
17892.0,United Kingdom,Thursday,July
15505.0,United Kingdom,Friday,August
18013.0,United Kingdom,Thursday,July
13681.0,United Kingdom,Sunday,February
13699.0,United Kingdom,Thursday,July
14493.0,United Kingdom,Monday,February
13486.0,United Kingdom,Thursday,July
16012.0,United Kingdom,Monday,April
12635.0,Germany,Sunday,August
17031.0,United Kingdom,Monday,August
12461.0,Switzerland,Sunday,August
12648.0,Germany,Sunday,August
18121.0,United Kingdom,Sunday,August
15901.0,United Kingdom,Friday,August
15920.0,United Kingdom,Sunday,August
18024.0,United Kingdom,Friday,October
15467.0,United Kingdom,Friday,July
16174.0,United Kingdom,Monday,May
13678.0,United Kingdom,Monday,November
15045.0,United Kingdom,Monday,November
13058.0,United Kingdom,Monday,December
14552.0,United Kingdom,Monday,November
12556.0,Spain,Monday,November
17966.0,United Kingdom,Monday,November
12358.0,Austria,Friday,August
13207.0,United Kingdom,Thursday,December
12722.0,France,Wednesday,August
17268.0,United Kingdom,Wednesday,December
17405.0,United Kingdom,Friday,August
13311.0,United Kingdom,Thursday,December
15051.0,United Kingdom,Friday,December
15895.0,United Kingdom,Wednesday,July
15795.0,United Kingdom,Wednesday,July
13669.0,United Kingdom,Thursday,July
16450.0,United Kingdom,Wednesday,July
13667.0,United Kingdom,Wednesday,July
14400.0,United Kingdom,Wednesday,July
14265.0,Unspecified,Monday,August
14847.0,United Kingdom,Thursday,July
14862.0,United Kingdom,Monday,July
16488.0,United Kingdom,Saturday,August
15256.0,United Kingdom,Thursday,July
14716.0,United Kingdom,Thursday,July
13933.0,United Kingdom,Monday,August
14857.0,United Kingdom,Thursday,July
15306.0,United Kingdom,Friday,August
15839.0,United Kingdom,Saturday,July
13994.0,United Kingdom,Friday,August
17554.0,United Kingdom,Friday,August
14332.0,United Kingdom,Friday,April
17266.0,United Kingdom,Friday,July
15004.0,United Kingdom,Friday,July
14722.0,United Kingdom,Friday,July
13507.0,United Kingdom,Sunday,August
13967.0,United Kingdom,Sunday,July
16054.0,United Kingdom,Sunday,July
12833.0,United Kingdom,Sunday,July
17984.0,United Kingdom,Sunday,July
12589.0,France,Friday,July
16762.0,United Kingdom,Monday,July
13940.0,United Kingdom,Friday,August
14029.0,United Kingdom,Monday,July
14117.0,United Kingdom,Tuesday,July
13167.0,United Kingdom,Monday,January
17779.0,United Kingdom,Friday,July
13991.0,United Kingdom,Sunday,July
18101.0,United Kingdom,Monday,July
13827.0,United Kingdom,Friday,July
13629.0,United Kingdom,Wednesday,July
18180.0,United Kingdom,Friday,December
12521.0,Germany,Wednesday,July
17866.0,United Kingdom,Wednesday,July
17229.0,United Kingdom,Saturday,April
16464.0,United Kingdom,Sunday,July
17962.0,United Kingdom,Wednesday,July
16149.0,United Kingdom,Thursday,July
18143.0,United Kingdom,Monday,August
14259.0,United Kingdom,Thursday,July
17935.0,United Kingdom,Sunday,July
14517.0,United Kingdom,Saturday,July
17694.0,United Kingdom,Thursday,July
17660.0,United Kingdom,Thursday,July
14866.0,United Kingdom,Thursday,January
15380.0,United Kingdom,Monday,January
15623.0,United Kingdom,Thursday,July
15829.0,United Kingdom,Friday,January
15232.0,United Kingdom,Friday,August
12627.0,Germany,Friday,April
16711.0,United Kingdom,Friday,July
13079.0,United Kingdom,Friday,July
18262.0,United Kingdom,Friday,July
13563.0,United Kingdom,Friday,July
13029.0,United Kingdom,Sunday,July
15506.0,United Kingdom,Sunday,July
16305.0,United Kingdom,Sunday,July
12864.0,United Kingdom,Sunday,July
17724.0,United Kingdom,Sunday,July
17703.0,United Kingdom,Monday,April
13116.0,United Kingdom,Sunday,July
14019.0,United Kingdom,Monday,February
17649.0,United Kingdom,Sunday,July
16178.0,United Kingdom,Sunday,July
17040.0,United Kingdom,Monday,July
14100.0,United Kingdom,Monday,July
16557.0,United Kingdom,Monday,July
13296.0,United Kingdom,Monday,July
13814.0,Germany,Monday,August
16364.0,United Kingdom,Monday,July
17693.0,United Kingdom,Monday,July
15618.0,United Kingdom,Monday,August
13930.0,United Kingdom,Thursday,July
13379.0,United Kingdom,Sunday,February
13194.0,United Kingdom,Wednesday,July
16447.0,United Kingdom,Wednesday,July
14305.0,United Kingdom,Thursday,August
12397.0,Belgium,Monday,April
14331.0,United Kingdom,Friday,July
15261.0,United Kingdom,Wednesday,July
17870.0,United Kingdom,Friday,August
15105.0,United Kingdom,Monday,July
13813.0,Germany,Friday,July
14855.0,United Kingdom,Thursday,July
13925.0,United Kingdom,Saturday,August
18237.0,United Kingdom,Friday,December
12453.0,Austria,Thursday,July
15639.0,United Kingdom,Thursday,July
15746.0,United Kingdom,Thursday,July
15942.0,United Kingdom,Friday,July
15120.0,United Kingdom,Friday,July
14143.0,United Kingdom,Friday,July
16147.0,United Kingdom,Friday,July
18127.0,United Kingdom,Friday,July
13277.0,United Kingdom,Friday,August
15149.0,United Kingdom,Friday,July
18081.0,United Kingdom,Friday,August
14511.0,United Kingdom,Friday,August
12716.0,France,Friday,July
15776.0,United Kingdom,Friday,July
12981.0,United Kingdom,Friday,July
13106.0,United Kingdom,Friday,July
13928.0,United Kingdom,Friday,August
18064.0,United Kingdom,Friday,July
14885.0,United Kingdom,Sunday,July
17388.0,United Kingdom,Friday,July
13388.0,United Kingdom,Sunday,July
15438.0,United Kingdom,Sunday,July
17173.0,United Kingdom,Friday,April
14947.0,United Kingdom,Saturday,January
17053.0,United Kingdom,Saturday,January
12534.0,Germany,Saturday,January
12844.0,United Kingdom,Saturday,January
14567.0,United Kingdom,Friday,January
14937.0,Channel Islands,Friday,January
12828.0,United Kingdom,Friday,August
13023.0,United Kingdom,Friday,February
15342.0,United Kingdom,Tuesday,February
13075.0,United Kingdom,Tuesday,February
12644.0,Germany,Tuesday,February
17788.0,United Kingdom,Tuesday,February
14076.0,United Kingdom,Tuesday,February
17887.0,United Kingdom,Tuesday,February
13186.0,United Kingdom,Monday,July
12750.0,Poland,Tuesday,March
15374.0,United Kingdom,Tuesday,March
17656.0,United Kingdom,Friday,August
16102.0,United Kingdom,Friday,February
15089.0,United Kingdom,Thursday,August
14972.0,United Kingdom,Tuesday,March
17514.0,United Kingdom,Tuesday,March
12689.0,France,Friday,April
14768.0,United Kingdom,Friday,April
17584.0,United Kingdom,Friday,April
15254.0,United Kingdom,Friday,April
18099.0,United Kingdom,Friday,April
13218.0,United Kingdom,Friday,April
17267.0,United Kingdom,Friday,April
13145.0,United Kingdom,Friday,April
16302.0,United Kingdom,Sunday,May
13513.0,United Kingdom,Sunday,May
14720.0,United Kingdom,Sunday,April
18282.0,United Kingdom,Saturday,February
12610.0,Italy,Sunday,August
13200.0,United Kingdom,Friday,May
14079.0,United Kingdom,Friday,July
17298.0,United Kingdom,Friday,August
14024.0,United Kingdom,Friday,July
16066.0,United Kingdom,Friday,August
15198.0,United Kingdom,Friday,August
12865.0,Austria,Monday,August
12885.0,United Kingdom,Monday,August
13016.0,United Kingdom,Monday,August
13500.0,United Kingdom,Friday,March
15247.0,United Kingdom,Thursday,September
13355.0,United Kingdom,Thursday,September
16053.0,United Kingdom,Monday,July
13217.0,United Kingdom,Thursday,September
13919.0,Denmark,Saturday,November
12384.0,Switzerland,Friday,November
16292.0,United Kingdom,Saturday,October
12571.0,France,Monday,October
14116.0,United Kingdom,Friday,August
14495.0,United Kingdom,Saturday,October
15494.0,United Kingdom,Friday,November
15608.0,United Kingdom,Monday,November
17248.0,United Kingdom,Tuesday,November
17653.0,United Kingdom,Sunday,January
13645.0,United Kingdom,Tuesday,November
15469.0,United Kingdom,Thursday,November
13307.0,United Kingdom,Tuesday,November
12381.0,Norway,Saturday,December
17122.0,United Kingdom,Thursday,December
14406.0,United Kingdom,Thursday,December
15683.0,United Kingdom,Sunday,August
14301.0,United Kingdom,Sunday,August
14658.0,United Kingdom,Sunday,April
13621.0,United Kingdom,Monday,August
16272.0,United Kingdom,Monday,August
17958.0,United Kingdom,Monday,August
16836.0,United Kingdom,Monday,August
16961.0,United Kingdom,Monday,August
15706.0,United Kingdom,Friday,August
15480.0,Malta,Monday,August
15315.0,United Kingdom,Friday,August
15653.0,United Kingdom,Tuesday,August
13953.0,United Kingdom,Saturday,August
13159.0,United Kingdom,Thursday,August
13189.0,United Kingdom,Monday,August
17637.0,United Kingdom,Thursday,August
12641.0,Sweden,Tuesday,August
13470.0,United Kingdom,Sunday,August
15541.0,United Kingdom,Wednesday,August
16734.0,United Kingdom,Tuesday,August
16706.0,United Kingdom,Friday,August
17070.0,United Kingdom,Wednesday,August
12729.0,France,Thursday,August
12962.0,United Kingdom,Saturday,August
13273.0,United Kingdom,Thursday,August
17736.0,United Kingdom,Thursday,August
15472.0,United Kingdom,Thursday,August
12680.0,France,Monday,August
16582.0,United Kingdom,Thursday,August
17747.0,United Kingdom,Friday,August
12513.0,France,Friday,August
15396.0,United Kingdom,Friday,August
12418.0,Switzerland,Friday,August
16828.0,United Kingdom,Friday,August
14712.0,United Kingdom,Friday,August
12991.0,United Kingdom,Friday,August
14772.0,United Kingdom,Friday,August
12364.0,Belgium,Friday,August
12968.0,United Kingdom,Friday,August
16330.0,United Kingdom,Friday,August
15701.0,United Kingdom,Sunday,August
12518.0,Germany,Friday,August
14529.0,United Kingdom,Friday,August
16536.0,United Kingdom,Sunday,August
15313.0,United Kingdom,Sunday,August
15801.0,United Kingdom,Monday,August
16201.0,United Kingdom,Friday,August
16555.0,United Kingdom,Monday,April
16952.0,United Kingdom,Monday,August
14387.0,United Kingdom,Monday,August
17073.0,United Kingdom,Monday,August
18147.0,United Kingdom,Tuesday,August
14523.0,United Kingdom,Tuesday,August
14418.0,United Kingdom,Monday,August
12642.0,Germany,Monday,August
16968.0,United Kingdom,Thursday,August
16723.0,United Kingdom,Wednesday,August
13411.0,United Kingdom,Wednesday,August
16340.0,United Kingdom,Wednesday,August
13236.0,United Kingdom,Thursday,August
14196.0,United Kingdom,Thursday,August
15263.0,United Kingdom,Thursday,August
14314.0,United Kingdom,Thursday,August
16093.0,United Kingdom,Thursday,August
17844.0,Canada,Thursday,August
14687.0,United Kingdom,Thursday,August
14050.0,United Kingdom,Thursday,August
16429.0,United Kingdom,Thursday,August
14055.0,United Kingdom,Thursday,August
12715.0,Sweden,Thursday,August
15663.0,United Kingdom,Thursday,August
18200.0,United Kingdom,Thursday,August
13644.0,United Kingdom,Friday,August
17451.0,United Kingdom,Friday,August
16641.0,United Kingdom,Friday,August
13812.0,Germany,Friday,August
15074.0,United Kingdom,Friday,August
12492.0,Germany,Friday,August
17183.0,United Kingdom,Friday,August
15325.0,United Kingdom,Sunday,August
13778.0,United Kingdom,Sunday,August
14869.0,United Kingdom,Sunday,August
14108.0,United Kingdom,Sunday,August
15866.0,United Kingdom,Tuesday,August
14660.0,United Kingdom,Wednesday,August
13726.0,United Kingdom,Tuesday,August
15690.0,United Kingdom,Thursday,August
17777.0,United Kingdom,Monday,August
16278.0,United Kingdom,Wednesday,August
13276.0,United Kingdom,Sunday,January
12436.0,Norway,Sunday,January
13147.0,United Kingdom,Sunday,January
13045.0,United Kingdom,Sunday,January
12739.0,United Arab Emirates,Sunday,January
14420.0,United Kingdom,Sunday,January
14436.0,United Kingdom,Wednesday,February
18027.0,United Kingdom,Wednesday,February
12794.0,Portugal,Monday,February
12832.0,United Kingdom,Monday,February
16989.0,United Kingdom,Saturday,February
16674.0,United Kingdom,Sunday,February
12375.0,Finland,Tuesday,February
16173.0,United Kingdom,Friday,February
14171.0,United Kingdom,Wednesday,February
13434.0,United Kingdom,Monday,April
16761.0,United Kingdom,Saturday,April
14067.0,United Kingdom,Saturday,April
13808.0,United Kingdom,Monday,April
15215.0,United Kingdom,Monday,April
12851.0,United Kingdom,Saturday,April
14335.0,Germany,Saturday,April
14965.0,United Kingdom,Saturday,April
15136.0,United Kingdom,Saturday,April
16629.0,United Kingdom,Saturday,April
18261.0,United Kingdom,Monday,May
15307.0,United Kingdom,Monday,May
16820.0,United Kingdom,Monday,May
17309.0,United Kingdom,Monday,May
13949.0,United Kingdom,Friday,July
14360.0,United Kingdom,Thursday,August
16400.0,United Kingdom,Thursday,June
14208.0,United Kingdom,Thursday,June
12526.0,Germany,Monday,June
13130.0,United Kingdom,Thursday,June
13210.0,United Kingdom,Saturday,July
17481.0,United Kingdom,Friday,July
12685.0,France,Friday,August
17573.0,United Kingdom,Saturday,July
14452.0,United Kingdom,Saturday,July
15885.0,United Kingdom,Saturday,July
13249.0,United Kingdom,Saturday,July
13889.0,United Kingdom,Tuesday,August
18222.0,United Kingdom,Tuesday,August
13244.0,United Kingdom,Tuesday,August
17004.0,United Kingdom,Monday,August
13441.0,United Kingdom,Friday,September
13823.0,United Kingdom,Friday,November
12879.0,United Kingdom,Friday,October
16603.0,United Kingdom,Friday,September
14824.0,United Kingdom,Friday,June
15652.0,United Kingdom,Friday,September
15035.0,United Kingdom,Wednesday,November
14508.0,United Kingdom,Thursday,November
13272.0,United Kingdom,Thursday,August
13372.0,United Kingdom,Wednesday,November
18255.0,United Kingdom,Wednesday,November
14250.0,United Kingdom,Saturday,February
16796.0,United Kingdom,Wednesday,November
15782.0,United Kingdom,Friday,November
12883.0,United Kingdom,Tuesday,November
12965.0,United Kingdom,Wednesday,November
15533.0,United Kingdom,Sunday,November
18215.0,United Kingdom,Wednesday,November
18158.0,United Kingdom,Friday,December
13375.0,United Kingdom,Friday,December
13431.0,United Kingdom,Friday,December
16211.0,United Kingdom,Friday,December
12884.0,United Kingdom,Friday,December
16141.0,United Kingdom,Friday,December
17919.0,United Kingdom,Friday,December
17433.0,United Kingdom,Friday,December
13704.0,United Kingdom,Friday,April
14020.0,United Kingdom,Friday,December
14359.0,United Kingdom,Friday,November
16451.0,United Kingdom,Tuesday,September
15216.0,United Kingdom,Tuesday,September
15522.0,United Kingdom,Monday,July
12822.0,United Kingdom,Friday,September
15343.0,United Kingdom,Tuesday,September
14753.0,United Kingdom,Tuesday,September
16959.0,United Kingdom,Tuesday,September
13032.0,United Kingdom,Tuesday,October
12895.0,United Kingdom,Friday,October
17640.0,United Kingdom,Wednesday,September
13860.0,United Kingdom,Friday,August
12756.0,Japan,Wednesday,September
18001.0,United Kingdom,Sunday,November
15933.0,United Kingdom,Friday,November
14284.0,United Kingdom,Sunday,September
15103.0,United Kingdom,Thursday,August
15707.0,United Kingdom,Friday,April
12566.0,Germany,Wednesday,September
13321.0,United Kingdom,Wednesday,September
13877.0,United Kingdom,Wednesday,September
15272.0,United Kingdom,Thursday,October
17333.0,United Kingdom,Thursday,September
13518.0,United Kingdom,Thursday,September
14306.0,United Kingdom,Thursday,October
17679.0,United Kingdom,Thursday,October
14608.0,United Kingdom,Thursday,May
15573.0,United Kingdom,Thursday,August
14894.0,United Kingdom,Thursday,September
17434.0,United Kingdom,Friday,February
15466.0,United Kingdom,Thursday,September
15511.0,United Kingdom,Monday,January
16189.0,United Kingdom,Thursday,November
15417.0,United Kingdom,Thursday,September
16108.0,United Kingdom,Friday,September
17144.0,United Kingdom,Friday,August
16924.0,United Kingdom,Friday,June
15099.0,United Kingdom,Friday,September
13323.0,United Kingdom,Friday,January
15975.0,United Kingdom,Friday,September
15523.0,United Kingdom,Friday,September
15947.0,United Kingdom,Sunday,September
13247.0,United Kingdom,Sunday,November
13566.0,United Kingdom,Sunday,October
16689.0,United Kingdom,Sunday,September
16438.0,United Kingdom,Friday,April
13067.0,United Kingdom,Sunday,September
16460.0,United Kingdom,Friday,November
13325.0,United Kingdom,Monday,September
12640.0,France,Monday,November
13774.0,United Kingdom,Monday,September
12497.0,Germany,Monday,September
12752.0,Norway,Monday,September
15504.0,United Kingdom,Monday,September
15500.0,United Kingdom,Monday,January
17557.0,United Kingdom,Friday,November
13416.0,United Kingdom,Monday,October
17628.0,United Kingdom,Monday,September
16527.0,United Kingdom,Monday,September
16428.0,United Kingdom,Monday,September
15341.0,United Kingdom,Tuesday,September
16215.0,United Kingdom,Tuesday,September
14164.0,United Kingdom,Tuesday,September
15888.0,United Kingdom,Tuesday,September
17564.0,United Kingdom,Tuesday,November
13356.0,United Kingdom,Tuesday,September
12390.0,Belgium,Wednesday,September
18228.0,United Kingdom,Friday,October
17415.0,United Kingdom,Wednesday,September
13350.0,United Kingdom,Wednesday,November
12550.0,Spain,Wednesday,September
16627.0,United Kingdom,Wednesday,September
17475.0,United Kingdom,Wednesday,September
14951.0,United Kingdom,Wednesday,September
14780.0,United Kingdom,Sunday,October
15399.0,United Kingdom,Friday,August
17466.0,United Kingdom,Thursday,November
16379.0,United Kingdom,Friday,February
15239.0,United Kingdom,Thursday,November
16213.0,United Kingdom,Thursday,September
14261.0,United Kingdom,Thursday,September
12657.0,France,Monday,November
15571.0,United Kingdom,Monday,June
15484.0,United Kingdom,Friday,August
12936.0,United Kingdom,Thursday,November
16236.0,United Kingdom,Thursday,September
16669.0,United Kingdom,Thursday,November
17603.0,United Kingdom,Thursday,September
15398.0,United Kingdom,Thursday,November
12906.0,United Kingdom,Monday,November
17079.0,United Kingdom,Thursday,September
17163.0,United Kingdom,Friday,November
12952.0,United Kingdom,Thursday,April
14113.0,United Kingdom,Sunday,June
12579.0,France,Thursday,September
13279.0,United Kingdom,Thursday,September
12425.0,Portugal,Thursday,September
16715.0,United Kingdom,Thursday,September
13519.0,United Kingdom,Thursday,September
12546.0,Spain,Friday,October
15744.0,United Kingdom,Friday,September
13127.0,United Kingdom,Friday,September
15714.0,United Kingdom,Friday,November
17480.0,United Kingdom,Friday,September
15763.0,United Kingdom,Friday,August
15075.0,United Kingdom,Friday,September
16978.0,United Kingdom,Friday,September
14014.0,United Kingdom,Friday,September
13336.0,United Kingdom,Friday,September
14652.0,United Kingdom,Friday,September
15807.0,United Kingdom,Friday,October
15762.0,United Kingdom,Friday,May
15475.0,United Kingdom,Friday,September
16485.0,United Kingdom,Friday,September
12488.0,France,Monday,November
13083.0,United Kingdom,Sunday,May
16169.0,United Kingdom,Monday,January
17506.0,United Kingdom,Sunday,September
16480.0,United Kingdom,Sunday,September
17006.0,United Kingdom,Monday,August
17498.0,United Kingdom,Sunday,September
17131.0,United Kingdom,Sunday,April
13536.0,United Kingdom,Friday,April
17154.0,United Kingdom,Sunday,September
15429.0,United Kingdom,Sunday,November
16594.0,United Kingdom,Sunday,September
14757.0,United Kingdom,Sunday,September
16198.0,United Kingdom,Sunday,September
13670.0,United Kingdom,Sunday,September
18066.0,United Kingdom,Sunday,September
14806.0,United Kingdom,Sunday,September
12783.0,Portugal,Friday,July
13429.0,United Kingdom,Friday,November
15154.0,United Kingdom,Sunday,September
13390.0,United Kingdom,Monday,September
12925.0,United Kingdom,Monday,May
13927.0,United Kingdom,Monday,September
18205.0,United Kingdom,Friday,March
14908.0,United Kingdom,Monday,September
13639.0,United Kingdom,Monday,September
15958.0,United Kingdom,Monday,September
15492.0,United Kingdom,Friday,November
15243.0,United Kingdom,Monday,September
15344.0,United Kingdom,Monday,July
13866.0,United Kingdom,Monday,September
14473.0,United Kingdom,Monday,September
12612.0,Germany,Monday,September
16999.0,United Kingdom,Monday,November
13514.0,United Kingdom,Tuesday,September
13314.0,United Kingdom,Friday,August
17805.0,United Kingdom,Tuesday,September
18278.0,United Kingdom,Tuesday,September
16181.0,United Kingdom,Tuesday,September
15568.0,United Kingdom,Tuesday,July
16354.0,United Kingdom,Sunday,July
14412.0,United Kingdom,Friday,October
16119.0,United Kingdom,Wednesday,January
14109.0,United Kingdom,Wednesday,September
16157.0,United Kingdom,Thursday,November
15348.0,United Kingdom,Wednesday,September
16182.0,United Kingdom,Wednesday,September
16281.0,United Kingdom,Wednesday,September
14434.0,United Kingdom,Friday,February
13061.0,United Kingdom,Wednesday,September
17513.0,United Kingdom,Wednesday,September
16909.0,United Kingdom,Wednesday,September
16650.0,United Kingdom,Thursday,September
18192.0,United Kingdom,Thursday,September
17447.0,United Kingdom,Sunday,October
17427.0,United Kingdom,Thursday,September
15175.0,United Kingdom,Thursday,September
13960.0,United Kingdom,Friday,November
17528.0,United Kingdom,Friday,August
16361.0,United Kingdom,Sunday,November
13886.0,United Kingdom,Thursday,September
13354.0,United Kingdom,Thursday,September
15050.0,United Kingdom,Monday,November
13503.0,United Kingdom,Thursday,September
16653.0,United Kingdom,Thursday,November
16574.0,United Kingdom,Thursday,September
17306.0,United Kingdom,Thursday,November
13759.0,United Kingdom,Saturday,June
12718.0,France,Thursday,September
15949.0,United Kingdom,Thursday,November
12703.0,Germany,Thursday,September
16268.0,United Kingdom,Thursday,September
18053.0,United Kingdom,Friday,September
18217.0,United Kingdom,Friday,October
15565.0,United Kingdom,Friday,October
13954.0,United Kingdom,Friday,August
15593.0,United Kingdom,Friday,September
13095.0,United Kingdom,Friday,September
15287.0,United Kingdom,Friday,November
13347.0,United Kingdom,Friday,September
15185.0,United Kingdom,Friday,September
16404.0,United Kingdom,Friday,September
16613.0,United Kingdom,Friday,September
16591.0,United Kingdom,Thursday,February
15774.0,United Kingdom,Thursday,February
13558.0,United Kingdom,Saturday,April
16930.0,United Kingdom,Sunday,February
16533.0,United Kingdom,Sunday,February
18059.0,United Kingdom,Thursday,March
14488.0,United Kingdom,Thursday,March
16747.0,United Kingdom,Friday,February
14333.0,United Kingdom,Thursday,March
17330.0,United Kingdom,Thursday,March
17321.0,United Kingdom,Thursday,March
14815.0,United Kingdom,Friday,March
15091.0,United Kingdom,Thursday,March
12931.0,United Kingdom,Thursday,March
15088.0,United Kingdom,Friday,March
15930.0,United Kingdom,Thursday,March
16183.0,United Kingdom,Thursday,March
13297.0,United Kingdom,Saturday,February
13801.0,United Kingdom,Sunday,April
17014.0,United Kingdom,Monday,April
15255.0,United Kingdom,Sunday,April
14184.0,United Kingdom,Sunday,April
13351.0,United Kingdom,Sunday,April
15739.0,United Kingdom,Sunday,April
12512.0,Israel,Sunday,April
17957.0,United Kingdom,Sunday,April
15276.0,United Kingdom,Sunday,April
15127.0,United Kingdom,Tuesday,May
16106.0,United Kingdom,Tuesday,May
17666.0,United Kingdom,Sunday,June
13483.0,United Kingdom,Tuesday,May
16478.0,United Kingdom,Monday,May
17382.0,United Kingdom,Tuesday,May
16020.0,United Kingdom,Tuesday,May
17222.0,United Kingdom,Tuesday,May
16160.0,United Kingdom,Tuesday,May
16803.0,United Kingdom,Tuesday,May
13947.0,United Kingdom,Tuesday,May
16758.0,United Kingdom,Tuesday,May
12719.0,France,Tuesday,April
17647.0,United Kingdom,Tuesday,May
14054.0,United Kingdom,Tuesday,May
12723.0,France,Sunday,June
18033.0,United Kingdom,Tuesday,May
13845.0,United Kingdom,Friday,June
15837.0,United Kingdom,Friday,June
12628.0,Germany,Friday,June
13177.0,United Kingdom,Friday,June
14317.0,United Kingdom,Friday,June
16295.0,United Kingdom,Friday,December
13602.0,United Kingdom,Friday,June
16895.0,United Kingdom,Friday,June
17295.0,United Kingdom,Friday,June
13504.0,United Kingdom,Friday,June
15264.0,United Kingdom,Friday,June
16432.0,United Kingdom,Friday,June
14518.0,United Kingdom,Friday,June
13882.0,United Kingdom,Friday,July
15937.0,United Kingdom,Friday,June
12923.0,United Kingdom,Friday,June
16454.0,United Kingdom,Friday,June
17453.0,United Kingdom,Friday,June
15766.0,United Kingdom,Friday,June
15300.0,United Kingdom,Friday,June
13348.0,United Kingdom,Friday,June
14592.0,United Kingdom,Friday,April
17030.0,United Kingdom,Sunday,July
12420.0,Cyprus,Sunday,July
14427.0,United Kingdom,Sunday,July
12519.0,Germany,Sunday,July
13359.0,United Kingdom,Sunday,July
14138.0,United Kingdom,Friday,August
15297.0,United Kingdom,Sunday,July
13876.0,United Kingdom,Sunday,July
12740.0,France,Sunday,July
17086.0,United Kingdom,Friday,February
13806.0,United Kingdom,Sunday,July
18096.0,United Kingdom,Monday,July
13587.0,United Kingdom,Sunday,July
12856.0,United Kingdom,Friday,February
13419.0,United Kingdom,Sunday,July
16900.0,United Kingdom,Sunday,July
13689.0,United Kingdom,Sunday,July
13763.0,United Kingdom,Sunday,July
13755.0,United Kingdom,Friday,January
16104.0,United Kingdom,Saturday,September
13259.0,United Kingdom,Saturday,September
16248.0,United Kingdom,Saturday,September
15612.0,United Kingdom,Friday,March
15787.0,United Kingdom,Saturday,November
16595.0,United Kingdom,Saturday,September
